"NOMBRE DE LA SERIE",D_1NBAS972,D_1NBAC972,D_1NBAD972,D_1NBAE972,D_1NBAF472,D_1NBAS572,D_1NBAC572,D_1NBAD572,D_1NBAE572,D_1NBAF572,D_1T9H0000,D_1T9H0010,D_1T9H0011,D_1T9H0004,D_1E723706.EUR,D_1T9L0001,D_1T9L0002,D_1T9L0008,D_1T9L0009,D_1T9VM001,D_1T9VM002,D_1T9VM003,D_1T9VM004,D_1T9H0011,D_1T9VM006,D_1T9VM007,D_1T9VM008,D_1T9VM009,D_1T9VM010,D_1TFECHABOE,D_1TFECHABOE2,D_1TFECHABOE4,D_1TFECHABOE3,D_1T9H0000,D_1T9H0000A,D_1T9H0000B,D_1T9H0000C
"SEP 2003","_","_","_","_",2.258,"_","_","_","_","_",3.428,"_","_",2.803,2.263,4.250,6.250,5.5000,9.100,"_","_","_","_","_","_","_","_","_","_",2003-Oct-22,2003-Oct-22,2003-Oct-22,"_",3.428,"_","_","_"
"OCT 2003","_","_","_","_",2.303,"_","_","_","_","_",3.442,"_","_",2.822,2.299,4.250,6.250,5.5000,9.100,"_","_","_","_","_","_","_","_","_","_",2003-Nov-22,2003-Nov-22,2003-Nov-22,"_",3.442,"_","_","_"
"NOV 2003","_","_","_","_",2.410,"_","_","_","_","_",3.432,"_","_",2.904,2.409,4.250,6.250,5.5000,9.100,"_","_","_","_","_","_","_","_","_","_",2003-Dic-22,2003-Dic-22,2003-Dic-22,"_",3.432,"_","_","_"
"DIC 2003","_","_","_","_",2.381,"_","_","_","_","_",3.458,"_","_",3.023,2.383,4.250,6.250,5.5000,9.100,"_","_","_","_","_","_","_","_","_","_",2004-Ene-22,2004-Ene-22,2004-Ene-22,"_",3.458,"_","_","_"
"ENE 2004","_","_","_","_",2.216,"_","_","_","_","_",3.475,"_","_",3.096,2.220,3.750,5.750,4.7500,9.020,"_","_","_","_","_","_","_","_","_","_",2004-Feb-21,2004-Feb-21,2004-Feb-21,"_",3.475,"_","_","_"
"FEB 2004","_","_","_","_",2.163,"_","_","_","_","_",3.446,"_","_",3.107,2.166,3.750,5.750,4.7500,9.020,"_","_","_","_","_","_","_","_","_","_",2004-Mar-23,2004-Mar-23,2004-Mar-23,"_",3.446,"_","_","_"
"MAR 2004","_","_","_","_",2.055,"_","_","_","_","_",3.358,"_","_",3.082,2.056,3.750,5.750,4.7500,9.020,"_","_","_","_","_","_","_","_","_","_",2004-Abr-22,2004-Abr-22,2004-Abr-22,"_",3.358,"_","_","_"
"ABR 2004","_","_","_","_",2.163,"_","_","_","_","_",3.279,"_","_",3.086,2.164,3.750,5.750,4.7500,9.020,"_","_","_","_","_","_","_","_","_","_",2004-May-22,2004-May-22,2004-May-22,"_",3.279,"_","_","_"
"MAY 2004","_","_","_","_",2.297,"_","_","_","_","_",3.255,"_","_",3.086,2.297,3.750,5.750,4.7500,9.020,"_","_","_","_","_","_","_","_","_","_",2004-Jun-23,2004-Jun-23,2004-Jun-23,"_",3.255,"_","_","_"
"JUN 2004","_","_","_","_",2.404,"_","_","_","_","_",3.307,"_","_",3.127,2.405,3.750,5.750,4.7500,9.020,"_","_","_","_","_","_","_","_","_","_",2004-Jul-23,2004-Jul-23,2004-Jul-23,"_",3.307,"_","_","_"
"JUL 2004","_","_","_","_",2.361,"_","_","_","_","_",3.323,"_","_",3.153,2.367,3.750,5.750,4.7500,9.010,"_","_","_","_","_","_","_","_","_","_",2004-Ago-21,2004-Ago-21,2004-Ago-21,"_",3.323,"_","_","_"
"AGO 2004","_","_","_","_",2.302,"_","_","_","_","_",3.392,"_","_",3.142,2.305,3.750,5.750,4.7500,9.010,"_","_","_","_","_","_","_","_","_","_",2004-Sep-24,2004-Sep-24,2004-Sep-24,"_",3.392,"_","_","_"
"SEP 2004","_","_","_","_",2.377,"_","_","_","_","_",3.367,"_","_",3.169,2.377,3.750,5.750,4.7500,9.010,"_","_","_","_","_","_","_","_","_","_",2004-Oct-23,2004-Oct-23,2004-Oct-23,"_",3.367,"_","_","_"
"OCT 2004","_","_","_","_",2.316,"_","_","_","_","_",3.332,"_","_",3.136,2.317,3.750,5.750,4.7500,9.010,"_","_","_","_","_","_","_","_","_","_",2004-Nov-22,2004-Nov-22,2004-Nov-22,"_",3.332,"_","_","_"
"NOV 2004","_","_","_","_",2.328,"_","_","_","_","_",3.383,"_","_",3.076,2.330,3.750,5.750,4.7500,9.010,"_","_","_","_","_","_","_","_","_","_",2004-Dic-23,2004-Dic-23,2004-Dic-23,"_",3.383,"_","_","_"
"DIC 2004","_","_","_","_",2.301,"_","_","_","_","_",3.349,"_","_",2.966,2.306,3.750,5.750,4.7500,9.010,"_","_","_","_","_","_","_","_","_","_",2005-Ene-24,2005-Ene-24,2005-Ene-24,"_",3.349,"_","_","_"
"ENE 2005","_","_","_","_",2.312,"_","_","_","_","_",3.334,"_","_",2.892,2.314,4.000,6.000,5.0000,9.090,"_","_","_","_","_","_","_","_","_","_",2005-Feb-23,2005-Feb-23,2005-Feb-23,"_",3.334,"_","_","_"
"FEB 2005","_","_","_","_",2.310,"_","_","_","_","_",3.332,"_","_",2.835,2.308,4.000,6.000,5.0000,9.090,"_","_","_","_","_","_","_","_","_","_",2005-Mar-22,2005-Mar-22,2005-Mar-22,"_",3.332,"_","_","_"
"MAR 2005","_","_","_","_",2.335,"_","_","_","_","_",3.343,"_","_",2.800,2.333,4.000,6.000,5.0000,9.090,"_","_","_","_","_","_","_","_","_","_",2005-Abr-23,2005-Abr-23,2005-Abr-23,"_",3.343,"_","_","_"
"ABR 2005","_","_","_","_",2.265,"_","_","_","_","_",3.325,"_","_",2.773,2.270,4.000,6.000,5.0000,9.090,"_","_","_","_","_","_","_","_","_","_",2005-May-23,2005-May-23,2005-May-23,"_",3.325,"_","_","_"
"MAY 2005","_","_","_","_",2.193,"_","_","_","_","_",3.318,"_","_",2.727,2.195,4.000,6.000,5.0000,9.090,"_","_","_","_","_","_","_","_","_","_",2005-Jun-25,2005-Jun-25,2005-Jun-25,"_",3.318,"_","_","_"
"JUN 2005","_","_","_","_",2.103,"_","_","_","_","_",3.270,"_","_",2.665,2.105,4.000,6.000,5.0000,9.090,"_","_","_","_","_","_","_","_","_","_",2005-Jul-23,2005-Jul-23,2005-Jul-23,"_",3.270,"_","_","_"
"JUL 2005","_","_","_","_",2.168,"_","_","_","_","_",3.196,"_","_",2.605,2.167,4.000,6.000,5.0000,9.050,"_","_","_","_","_","_","_","_","_","_",2005-Ago-23,2005-Ago-23,2005-Ago-23,"_",3.196,"_","_","_"
"AGO 2005","_","_","_","_",2.223,"_","_","_","_","_",3.190,"_","_",2.577,2.225,4.000,6.000,5.0000,9.050,"_","_","_","_","_","_","_","_","_","_",2005-Sep-23,2005-Sep-23,2005-Sep-23,"_",3.190,"_","_","_"
"SEP 2005","_","_","_","_",2.219,"_","_","_","_","_",3.197,"_","_",2.518,2.223,4.000,6.000,5.0000,9.050,"_","_","_","_","_","_","_","_","_","_",2005-Oct-21,2005-Oct-21,2005-Oct-21,"_",3.197,"_","_","_"
"OCT 2005","_","_","_","_",2.414,"_","_","_","_","_",3.225,"_","_",2.511,2.415,4.000,6.000,5.0000,9.050,"_","_","_","_","_","_","_","_","_","_",2005-Nov-23,2005-Nov-23,2005-Nov-23,"_",3.225,"_","_","_"
"NOV 2005","_","_","_","_",2.684,"_","_","_","_","_",3.264,"_","_",2.583,2.679,4.000,6.000,5.0000,9.050,"_","_","_","_","_","_","_","_","_","_",2005-Dic-23,2005-Dic-23,2005-Dic-23,"_",3.264,"_","_","_"
"DIC 2005","_","_","_","_",2.783,"_","_","_","_","_",3.404,"_","_",2.687,2.780,4.000,6.000,5.0000,9.050,"_","_","_","_","_","_","_","_","_","_",2006-Ene-24,2006-Ene-24,2006-Ene-24,"_",3.404,"_","_","_"
"ENE 2006","_","_","_","_",2.833,"_","_","_","_","_",3.591,"_","_",2.781,2.824,4.000,6.000,5.0000,9.250,"_","_","_","_","_","_","_","_","_","_",2006-Feb-23,2006-Feb-23,2006-Feb-23,"_",3.591,"_","_","_"
"FEB 2006","_","_","_","_",2.914,"_","_","_","_","_",3.701,"_","_",2.877,2.914,4.000,6.000,5.0000,9.250,"_","_","_","_","_","_","_","_","_","_",2006-Mar-23,2006-Mar-23,2006-Mar-23,"_",3.701,"_","_","_"
"MAR 2006","_","_","_","_",3.105,"_","_","_","_","_",3.756,"_","_",3.032,3.106,4.000,6.000,5.0000,9.250,"_","_","_","_","_","_","_","_","_","_",2006-Abr-22,2006-Abr-22,2006-Abr-22,"_",3.756,"_","_","_"
"ABR 2006","_","_","_","_",3.221,"_","_","_","_","_",3.852,"_","_",3.161,3.219,4.000,6.000,5.0000,9.250,"_","_","_","_","_","_","_","_","_","_",2006-May-24,2006-May-24,2006-May-24,"_",3.852,"_","_","_"
"MAY 2006","_","_","_","_",3.308,"_","_","_","_","_",4.048,"_","_",3.262,3.306,4.000,6.000,5.0000,9.250,"_","_","_","_","_","_","_","_","_","_",2006-Jun-24,2006-Jun-24,2006-Jun-24,"_",4.048,"_","_","_"
"JUN 2006","_","_","_","_",3.401,"_","_","_","_","_",4.132,"_","_",3.374,3.399,4.000,6.000,5.0000,9.250,"_","_","_","_","_","_","_","_","_","_",2006-Jul-24,2006-Jul-24,2006-Jul-24,"_",4.132,"_","_","_"
"JUL 2006","_","_","_","_",3.539,"_","_","_","_","_",4.229,"_","_",3.496,3.533,4.000,6.000,5.0000,9.830,"_","_","_","_","_","_","_","_","_","_",2006-Ago-24,2006-Ago-24,2006-Ago-24,"_",4.229,"_","_","_"
"AGO 2006","_","_","_","_",3.615,"_","_","_","_","_",4.355,"_","_",3.582,3.614,4.000,6.000,5.0000,9.830,"_","_","_","_","_","_","_","_","_","_",2006-Sep-23,2006-Sep-23,2006-Sep-23,"_",4.355,"_","_","_"
"SEP 2006","_","_","_","_",3.715,"_","_","_","_","_",4.451,"_","_",3.630,3.709,4.000,6.000,5.0000,9.830,"_","_","_","_","_","_","_","_","_","_",2006-Oct-23,2006-Oct-23,2006-Oct-23,"_",4.451,"_","_","_"
"OCT 2006","_","_","_","_",3.799,"_","_","_","_","_",4.562,"_","_",3.650,3.791,4.000,6.000,5.0000,9.830,"_","_","_","_","_","_","_","_","_","_",2006-Nov-24,2006-Nov-24,2006-Nov-24,"_",4.562,"_","_","_"
"NOV 2006","_","_","_","_",3.864,"_","_","_","_","_",4.645,"_","_",3.666,3.858,4.000,6.000,5.0000,9.830,"_","_","_","_","_","_","_","_","_","_",2006-Dic-23,2006-Dic-23,2006-Dic-23,"_",4.645,"_","_","_"
"DIC 2006","_","_","_","_",3.921,"_","_","_","_","_",4.753,"_","_",3.682,3.915,4.000,6.000,5.0000,9.830,"_","_","_","_","_","_","_","_","_","_",2007-Ene-22,2007-Ene-22,2007-Ene-22,"_",4.753,"_","_","_"
"ENE 2007","_","_","_","_",4.064,"_","_","_","_","_",4.811,"_","_",3.727,4.052,5.000,7.000,6.2500,10.580,"_","_","_","_","_","_","_","_","_","_",2007-Feb-22,2007-Feb-22,2007-Feb-22,"_",4.811,"_","_","_"
"FEB 2007","_","_","_","_",4.094,"_","_","_","_","_",4.890,"_","_",3.786,4.093,5.000,7.000,6.2500,10.580,"_","_","_","_","_","_","_","_","_","_",2007-Mar-23,2007-Mar-23,2007-Mar-23,"_",4.890,"_","_","_"
"MAR 2007","_","_","_","_",4.106,"_","_","_","_","_",4.975,"_","_",3.836,4.104,5.000,7.000,6.2500,10.580,"_","_","_","_","_","_","_","_","_","_",2007-Abr-23,2007-Abr-23,2007-Abr-23,"_",4.975,"_","_","_"
"ABR 2007","_","_","_","_",4.253,"_","_","_","_","_",5.008,"_","_",3.907,4.248,5.000,7.000,6.2500,10.580,"_","_","_","_","_","_","_","_","_","_",2007-May-23,2007-May-23,2007-May-23,"_",5.008,"_","_","_"
"MAY 2007","_","_","_","_",4.373,"_","_","_","_","_",5.092,"_","_",4.013,4.370,5.000,7.000,6.2500,10.580,"_","_","_","_","_","_","_","_","_","_",2007-Jun-23,2007-Jun-23,2007-Jun-23,"_",5.092,"_","_","_"
"JUN 2007","_","_","_","_",4.505,"_","_","_","_","_",5.190,"_","_",4.139,4.498,5.000,7.000,6.2500,10.580,"_","_","_","_","_","_","_","_","_","_",2007-Jul-23,2007-Jul-23,2007-Jul-23,"_",5.190,"_","_","_"
"JUL 2007","_","_","_","_",4.564,"_","_","_","_","_",5.326,"_","_",4.236,4.563,5.000,7.000,6.2500,11.070,"_","_","_","_","_","_","_","_","_","_",2007-Ago-23,2007-Ago-23,2007-Ago-23,"_",5.326,"_","_","_"
"AGO 2007","_","_","_","_",4.666,"_","_","_","_","_",5.422,"_","_",4.270,4.670,5.000,7.000,6.2500,11.070,"_","_","_","_","_","_","_","_","_","_",2007-Sep-22,2007-Sep-22,2007-Sep-22,"_",5.422,"_","_","_"
"SEP 2007","_","_","_","_",4.724,"_","_","_","_","_",5.497,"_","_",4.309,4.725,5.000,7.000,6.2500,11.070,"_","_","_","_","_","_","_","_","_","_",2007-Oct-23,2007-Oct-23,2007-Oct-23,"_",5.497,"_","_","_"
"OCT 2007","_","_","_","_",4.647,"_","_","_","_","_",5.551,"_","_",4.309,4.639,5.000,7.000,6.2500,11.070,"_","_","_","_","_","_","_","_","_","_",2007-Nov-22,2007-Nov-22,2007-Nov-22,"_",5.551,"_","_","_"
"NOV 2007","_","_","_","_",4.607,"_","_","_","_","_",5.585,"_","_",4.254,4.596,5.000,7.000,6.2500,11.070,"_","_","_","_","_","_","_","_","_","_",2007-Dic-22,2007-Dic-22,2007-Dic-22,"_",5.585,"_","_","_"
"DIC 2007","_","_","_","_",4.793,"_","_","_","_","_",5.562,"_","_",4.181,4.779,5.000,7.000,6.2500,11.070,"_","_","_","_","_","_","_","_","_","_",2008-Ene-22,2008-Ene-22,2008-Ene-22,"_",5.562,"_","_","_"
"ENE 2008","_","_","_","_",4.498,"_","_","_","_","_",5.611,"_","_",4.058,4.504,5.500,7.500,7.0000,11.200,"_","_","_","_","_","_","_","_","_","_",2008-Feb-23,2008-Feb-23,2008-Feb-23,"_",5.611,"_","_","_"
"FEB 2008","_","_","_","_",4.349,"_","_","_","_","_",5.582,"_","_",3.943,4.342,5.500,7.500,7.0000,11.200,"_","_","_","_","_","_","_","_","_","_",2008-Mar-24,2008-Mar-24,2008-Mar-24,"_",5.582,"_","_","_"
"MAR 2008","_","_","_","_",4.590,"_","_","_","_","_",5.404,"_","_",3.860,4.581,5.500,7.500,7.0000,11.200,"_","_","_","_","_","_","_","_","_","_",2008-Abr-19,2008-Abr-19,2008-Abr-19,"_",5.404,"_","_","_"
"ABR 2008","_","_","_","_",4.820,"_","_","_","_","_",5.418,"_","_",3.823,4.805,5.500,7.500,7.0000,11.200,"_","_","_","_","_","_","_","_","_","_",2008-May-23,2008-May-23,2008-May-23,"_",5.418,"_","_","_"
"MAY 2008","_","_","_","_",4.994,"_","_","_","_","_",5.587,"_","_",3.859,4.976,5.500,7.500,7.0000,11.200,"_","_","_","_","_","_","_","_","_","_",2008-Jun-21,2008-Jun-21,2008-Jun-21,"_",5.587,"_","_","_"
"JUN 2008","_","_","_","_",5.361,"_","_","_","_","_",5.794,"_","_",3.975,5.338,5.500,7.500,7.0000,11.200,"_","_","_","_","_","_","_","_","_","_",2008-Jul-22,2008-Jul-22,2008-Jul-22,"_",5.794,"_","_","_"
"JUL 2008","_","_","_","_",5.393,"_","_","_","_","_",6.006,"_","_",4.130,5.361,5.500,7.500,7.0000,11.070,"_","_","_","_","_","_","_","_","_","_",2008-Ago-23,2008-Ago-23,2008-Ago-23,"_",6.006,"_","_","_"
"AGO 2008","_","_","_","_",5.323,"_","_","_","_","_",6.218,"_","_",4.249,5.292,5.500,7.500,7.0000,11.070,"_","_","_","_","_","_","_","_","_","_",2008-Sep-19,2008-Sep-19,2008-Sep-19,"_",6.218,"_","_","_"
"SEP 2008","_","_","_","_",5.384,"_","_","_","_","_",6.265,"_","_",4.341,5.334,5.500,7.500,7.0000,11.070,"_","_","_","_","_","_","_","_","_","_",2008-Oct-25,2008-Oct-25,2008-Oct-25,"_",6.265,"_","_","_"
"OCT 2008","_","_","_","_",5.248,"_","_","_","_","_",6.253,"_","_",4.315,5.277,5.500,7.500,7.0000,11.070,"_","_","_","_","_","_","_","_","_","_",2008-Nov-21,2008-Nov-21,2008-Nov-21,"_",6.253,"_","_","_"
"NOV 2008","_","_","_","_",4.350,"_","_","_","_","_",6.258,"_","_",4.190,4.424,5.500,7.500,7.0000,11.070,"_","_","_","_","_","_","_","_","_","_",2008-Dic-18,2008-Dic-18,2008-Dic-18,"_",6.258,"_","_","_"
"DIC 2008","_","_","_","_",3.452,"_","_","_","_","_",5.891,"_","_",3.960,3.455,5.500,7.500,7.0000,11.070,"_","_","_","_","_","_","_","_","_","_",2009-Ene-03,2009-Ene-20,2009-Ene-03,"_",5.891,"_","_","_"
"ENE 2009","_","_","_","_",2.622,"_","_","_","_","_",4.983,"_","_",3.682,2.625,5.500,7.500,7.0000,9.500,"_","_","_","_","_","_","_","_","_","_",2009-Feb-03,2009-Feb-19,2009-Feb-03,"_",4.983,"_","_","_"
"FEB 2009","_","_","_","_",2.135,"_","_","_","_","_",4.324,"_","_",3.464,2.134,5.500,7.500,7.0000,9.500,"_","_","_","_","_","_","_","_","_","_",2009-Mar-03,2009-Mar-19,2009-Mar-03,"_",4.324,"_","_","_"
"MAR 2009","_","_","_","_",1.909,"_","_","_","_","_",3.821,"_",0.090,3.202,1.908,5.500,7.500,7.0000,9.500,"_","_","_","_",0.090,"_","_","_","_","_",2009-Abr-02,2009-Abr-18,2009-Abr-02,"_",3.821,"_","_","_"
"ABR 2009","_","_","_","_",1.771,"_","_","_","_","_",3.573,"_","_",2.980,1.771,4.000,6.000,5.0000,9.500,"_","_","_","_","_","_","_","_","_","_",2009-May-06,2009-May-20,2009-May-06,"_",3.573,"_","_","_"
"MAY 2009","_","_","_","_",1.644,"_","_","_","_","_",3.411,"_","_",2.832,1.644,4.000,6.000,5.0000,9.500,"_","_","_","_","_","_","_","_","_","_",2009-Jun-02,2009-Jun-17,2009-Jun-02,"_",3.411,"_","_","_"
"JUN 2009","_","_","_","_",1.610,"_","_","_","_","_",3.294,"_","_",2.748,1.610,4.000,6.000,5.0000,9.500,"_","_","_","_","_","_","_","_","_","_",2009-Jul-02,2009-Jul-18,2009-Jul-02,"_",3.294,"_","_","_"
"JUL 2009","_","_","_","_",1.412,"_","_","_","_","_",3.187,"_","_",2.663,1.412,4.000,6.000,5.0000,8.000,"_","_","_","_","_","_","_","_","_","_",2009-Ago-04,2009-Ago-21,2009-Ago-04,"_",3.187,"_","_","_"
"AGO 2009","_","_","_","_",1.334,"_","_","_","_","_",3.084,"_","_",2.572,1.334,4.000,6.000,5.0000,8.000,"_","_","_","_","_","_","_","_","_","_",2009-Sep-02,2009-Sep-18,2009-Sep-02,"_",3.084,"_","_","_"
"SEP 2009","_","_","_","_",1.261,"_","_","_","_","_",2.990,"_","_",2.496,1.261,4.000,6.000,5.0000,8.000,"_","_","_","_","_","_","_","_","_","_",2009-Oct-02,2009-Oct-17,2009-Oct-02,"_",2.990,"_","_","_"
"OCT 2009","_","_","_","_",1.243,"_","_","_","_","_",2.921,"_","_",2.470,1.243,4.000,6.000,5.0000,8.000,"_","_","_","_","_","_","_","_","_","_",2009-Nov-03,2009-Nov-19,2009-Nov-03,"_",2.921,"_","_","_"
"NOV 2009","_","_","_","_",1.231,"_","_","_","_","_",2.859,"_","_",2.437,1.231,4.000,6.000,5.0000,8.000,"_","_","_","_","_","_","_","_","_","_",2009-Dic-02,2009-Dic-18,2009-Dic-02,"_",2.859,"_","_","_"
"DIC 2009","_","_","_","_",1.242,"_","_","_","_","_",2.819,"_","_",2.372,1.241,4.000,6.000,5.0000,8.000,"_","_","_","_","_","_","_","_","_","_",2010-Ene-05,2010-Ene-20,2010-Ene-05,"_",2.819,"_","_","_"
"ENE 2010","_","_","_","_",1.232,"_","_","_","_","_",2.810,"_","_",2.351,1.232,4.000,6.000,5.0000,8.000,"_","_","_","_","_","_","_","_","_","_",2010-Feb-02,2010-Feb-18,2010-Feb-02,"_",2.810,"_","_","_"
"FEB 2010","_","_","_","_",1.225,"_","_","_","_","_",2.813,"_","_",2.371,1.253,4.000,6.000,5.0000,8.000,"_","_","_","_","_","_","_","_","_","_",2010-Mar-02,2010-Mar-18,2010-Mar-02,"_",2.813,"_","_","_"
"MAR 2010","_","_","_","_",1.215,"_","_","_","_","_",2.780,"_","_",2.366,1.199,4.000,6.000,5.0000,8.000,"_","_","_","_","_","_","_","_","_","_",2010-Abr-06,2010-Abr-21,2010-Abr-06,"_",2.780,"_","_","_"
"ABR 2010","_","_","_","_",1.225,"_","_","_","_","_",2.786,"_","_",2.368,1.222,4.000,6.000,5.0000,8.000,"_","_","_","_","_","_","_","_","_","_",2010-May-04,2010-May-20,2010-May-04,"_",2.786,"_","_","_"
"MAY 2010","_","_","_","_",1.249,"_","_","_","_","_",2.674,"_","_",2.457,1.249,4.000,6.000,5.0000,8.000,"_","_","_","_","_","_","_","_","_","_",2010-Jun-02,2010-Jun-18,2010-Jun-02,"_",2.674,"_","_","_"
"JUN 2010","_","_","_","_",1.281,"_","_","_","_","_",2.709,"_","_",2.650,1.281,4.000,6.000,5.0000,8.000,"_","_","_","_","_","_","_","_","_","_",2010-Jul-02,2010-Jul-20,2010-Jul-02,"_",2.709,"_","_","_"
"JUL 2010","_","_","_","_",1.373,"_","_","_","_","_",2.705,"_","_",2.739,1.373,4.000,6.000,5.0000,8.000,"_","_","_","_","_","_","_","_","_","_",2010-Ago-04,2010-Ago-19,2010-Ago-04,"_",2.705,"_","_","_"
"AGO 2010","_","_","_","_",1.421,"_","_","_","_","_",2.766,"_","_",2.758,1.421,4.000,6.000,5.0000,8.000,"_","_","_","_","_","_","_","_","_","_",2010-Sep-02,2010-Sep-18,2010-Sep-02,"_",2.766,"_","_","_"
"SEP 2010","_","_","_","_",1.420,"_","_","_","_","_",2.799,"_","_",2.850,1.418,4.000,6.000,5.0000,8.000,"_","_","_","_","_","_","_","_","_","_",2010-Oct-02,2010-Oct-20,2010-Oct-02,"_",2.799,"_","_","_"
"OCT 2010","_","_","_","_",1.495,"_","_","_","_","_",2.795,"_","_",2.885,1.491,4.000,6.000,5.0000,8.000,"_","_","_","_","_","_","_","_","_","_",2010-Nov-03,2010-Nov-18,2010-Nov-03,"_",2.795,"_","_","_"
"NOV 2010","_","_","_","_",1.540,"_","_","_","_","_",2.825,"_","_",3.005,1.541,4.000,6.000,5.0000,8.000,"_","_","_","_","_","_","_","_","_","_",2010-Dic-02,2010-Dic-18,2010-Dic-02,"_",2.825,"_","_","_"
"DIC 2010","_","_","_","_",1.526,"_","_","_","_","_",2.774,"_","_",3.122,1.525,4.000,6.000,5.0000,8.000,"_","_","_","_","_","_","_","_","_","_",2011-Ene-04,2011-Ene-21,2011-Ene-04,"_",2.774,"_","_","_"
"ENE 2011","_","_","_","_",1.550,"_","_","_","_","_",2.918,"_","_",3.304,1.550,4.000,6.000,5.0000,8.000,"_","_","_","_","_","_","_","_","_","_",2011-Feb-02,2011-Feb-18,2011-Feb-02,"_",2.918,"_","_","_"
"FEB 2011","_","_","_","_",1.714,"_","_","_","_","_",2.962,"_","_",3.510,1.714,4.000,6.000,5.0000,8.000,"_","_","_","_","_","_","_","_","_","_",2011-Mar-02,2011-Mar-19,2011-Mar-02,"_",2.962,"_","_","_"
"MAR 2011","_","_","_","_",1.924,"_","_","_","_","_",3.120,"_","_",3.676,1.924,4.000,6.000,5.0000,8.000,"_","_","_","_","_","_","_","_","_","_",2011-Abr-02,2011-Abr-20,2011-Abr-02,"_",3.120,"_","_","_"
"ABR 2011","_","_","_","_",2.086,"_","_","_","_","_",3.226,"_","_",3.896,2.085,4.000,6.000,5.0000,8.000,"_","_","_","_","_","_","_","_","_","_",2011-May-04,2011-May-19,2011-May-04,"_",3.226,"_","_","_"
"MAY 2011","_","_","_","_",2.147,"_","_","_","_","_",3.355,"_","_",4.020,2.154,4.000,6.000,5.0000,8.000,"_","_","_","_","_","_","_","_","_","_",2011-Jun-02,2011-Jun-21,2011-Jun-02,"_",3.355,"_","_","_"
"JUN 2011","_","_","_","_",2.144,"_","_","_","_","_",3.458,"_","_",4.055,2.144,4.000,6.000,5.0000,8.000,"_","_","_","_","_","_","_","_","_","_",2011-Jul-02,2011-Jul-20,2011-Jul-02,"_",3.458,"_","_","_"
"JUL 2011","_","_","_","_",2.183,"_","_","_","_","_",3.540,"_","_",4.161,2.226,4.000,6.000,5.0000,8.250,"_","_","_","_","_","_","_","_","_","_",2011-Ago-02,2011-Ago-19,2011-Ago-02,"_",3.540,"_","_","_"
"AGO 2011","_","_","_","_",2.097,"_","_","_","_","_",3.533,"_","_",4.212,2.137,4.000,6.000,5.0000,8.250,"_","_","_","_","_","_","_","_","_","_",2011-Sep-02,2011-Sep-20,2011-Sep-02,"_",3.533,"_","_","_"
"SEP 2011","_","_","_","_",2.067,"_","_","_","_","_",3.570,"_","_",4.272,2.208,4.000,6.000,5.0000,8.250,"_","_","_","_","_","_","_","_","_","_",2011-Oct-04,2011-Oct-20,2011-Oct-04,"_",3.570,"_","_","_"
"OCT 2011","_","_","_","_",2.110,"_","_","_","_","_",3.586,"_","_",4.286,2.110,4.000,6.000,5.0000,8.250,"_","_","_","_","_","_","_","_","_","_",2011-Nov-03,2011-Nov-18,2011-Nov-03,"_",3.586,"_","_","_"
"NOV 2011","_","_","_","_",2.044,"_","_","_","_","_",3.696,"_","_",4.459,2.092,4.000,6.000,5.0000,8.250,"_","_","_","_","_","_","_","_","_","_",2011-Dic-02,2011-Dic-20,2011-Dic-02,"_",3.696,"_","_","_"
"DIC 2011","_","_","_","_",2.004,"_","_","_","_","_",3.626,"_","_",4.445,2.004,4.000,6.000,5.0000,8.250,"_","_","_","_","_","_","_","_","_","_",2012-Ene-03,2012-Ene-19,2012-Ene-03,"_",3.626,"_","_","_"
"ENE 2012","_","_","_","_",1.837,"_","_","_","_","_",3.716,"_","_",4.267,1.837,4.000,6.000,5.0000,8.000,"_","_","_","_","_","_","_","_","_","_",2012-Feb-02,2012-Feb-18,2012-Feb-02,"_",3.716,"_","_","_"
"FEB 2012","_","_","_","_",1.678,"_","_","_","_","_",3.737,"_","_",4.109,1.679,4.000,6.000,5.0000,8.000,"_","_","_","_","_","_","_","_","_","_",2012-Mar-02,2012-Mar-21,2012-Mar-02,"_",3.737,"_","_","_"
"MAR 2012","_","_","_","_",1.499,"_","_","_","_","_",3.624,"_","_",3.935,1.498,4.000,6.000,5.0000,8.000,"_","_","_","_","_","_","_","_","_","_",2012-Abr-03,2012-Abr-19,2012-Abr-03,"_",3.624,"_","_","_"
"ABR 2012","_","_","_","_",1.368,"_","_","_","_","_",3.617,"_","_",3.905,1.368,4.000,6.000,5.0000,8.000,"_","_","_","_","_","_","_","_","_","_",2012-May-04,2012-May-19,2012-May-04,"_",3.617,"_","_","_"
"MAY 2012","_","_","_","_",1.266,"_","_","_","_","_",3.453,"_","_",3.802,1.266,4.000,6.000,5.0000,8.000,"_","_","_","_","_","_","_","_","_","_",2012-Jun-02,2012-Jun-20,2012-Jun-02,"_",3.453,"_","_","_"
"JUN 2012","_","_","_","_",1.219,"_","_","_","_","_",3.481,"_","_",4.021,1.219,4.000,6.000,5.0000,8.000,"_","_","_","_","_","_","_","_","_","_",2012-Jul-03,2012-Jul-19,2012-Jul-03,"_",3.481,"_","_","_"
